scan_utc,kind,event_slug,detail,edge,sum_ask,sum_bid,market_prob,model_prob,volume24hr,liquidity,note
2026-07-11T10:47:09Z,crypto_eth,ethereum-above-1900-on-july-14-2026,"ETH > $1,900 luc 2026-07-14T16:00:00Z; spot $1,798, DVOL 50%; mua YES @0.067; RONG +0.042 sau phi",0.0417,,,0.0525,0.113,89.01710499999999,8510.4936,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T10:47:09Z,negrisk_buy_all,what-will-the-median-home-value-in-the-los-angeles-metro-area-be-on-september-30-20260630173100174,7 o | tong mua 0.927 + phi 0.036 = 0.963 | nhan 1.000 | RONG +0.037,0.0368,0.927,0.783,,,4534.907295,19510.03293,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-11T10:47:09Z,negrisk_gan_dat,maduro-prison-time-527,5 o | mua 0.994 + phi 0.000 -> RONG +0.006 (thieu 0.004),0.006,0.994,0.933,,,24696.02,139210.70025,CHUA DANG VAO - chi theo doi
2026-07-11T10:47:09Z,negrisk_gan_dat,bank-of-brazil-decision-in-august,5 o | mua 0.991 + phi 0.010 -> RONG -0.001 (thieu 0.011),-0.0014,0.991,0.966,,,7562.704532999999,73439.15234,CHUA DANG VAO - chi theo doi
2026-07-11T14:40:22Z,negrisk_sell_all,2026-mlb-all-star-futures-game-mvp-20260709221135448,"61 o, tong bid 1.176 > 1 (chua tru phi)",0.176,37.742,1.176,,,4791.78,3233.46355,can split co phan (nang cao) - chi tham khao
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-64k-on-july-12-2026,"BTC > $64,000 luc 2026-07-12T16:00:00Z; spot $64,417, DVOL 36%; mua NO @0.250; RONG +0.108 sau phi",0.1083,,,0.755,0.6285,7399.177115000002,18906.9945,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-66k-on-july-12-2026,"BTC > $66,000 luc 2026-07-12T16:00:00Z; spot $64,417, DVOL 36%; mua YES @0.031; RONG +0.069 sau phi",0.0685,,,0.0285,0.1016,24785.785675,23487.01889,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-66k-on-july-13-2026,"BTC > $66,000 luc 2026-07-13T16:00:00Z; spot $64,417, DVOL 36%; mua YES @0.110; RONG +0.062 sau phi",0.0624,,,0.105,0.1792,4986.013317,14591.1625,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-66k-on-july-14-2026,"BTC > $66,000 luc 2026-07-14T16:00:00Z; spot $64,417, DVOL 36%; mua YES @0.160; RONG +0.055 sau phi",0.0547,,,0.155,0.2241,3541.8396150000003,14088.9747,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-62k-on-july-14-2026,"BTC > $62,000 luc 2026-07-14T16:00:00Z; spot $64,417, DVOL 36%; mua NO @0.070; RONG +0.050 sau phi",0.05,,,0.935,0.8754,4294.564681999999,17450.3033,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-64k-on-july-11-2026,"BTC > $64,000 luc 2026-07-11T16:00:00Z; spot $64,417, DVOL 36%; mua NO @0.020; RONG +0.049 sau phi",0.049,,,0.9815,0.9296,106281.34130199994,24279.01232,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,crypto_btc,bitcoin-above-64k-on-july-13-2026,"BTC > $64,000 luc 2026-07-13T16:00:00Z; spot $64,417, DVOL 36%; mua NO @0.350; RONG +0.044 sau phi",0.0437,,,0.655,0.5904,2458.404939,19952.2326,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T14:40:22Z,negrisk_gan_dat,maduro-prison-time-527,5 o | mua 0.994 + phi 0.000 -> RONG +0.006 (thieu 0.004),0.006,0.994,0.926,,,24746.02,134601.94453,CHUA DANG VAO - chi theo doi
2026-07-11T18:13:57Z,negrisk_sell_all,2026-mlb-all-star-futures-game-mvp-20260709221135448,"61 o, tong bid 1.238 > 1 (chua tru phi)",0.238,36.643,1.238,,,6135.98,4343.27187,can split co phan (nang cao) - chi tham khao
2026-07-11T18:13:57Z,crypto_eth,ethereum-above-1800-on-july-12-2026,"ETH > $1,800 luc 2026-07-12T16:00:00Z; spot $1,823, DVOL 50%; mua NO @0.210; RONG +0.085 sau phi",0.0854,,,0.795,0.693,3805.960121999999,17507.8076,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T18:13:57Z,crypto_btc,bitcoin-above-64k-on-july-12-2026,"BTC > $64,000 luc 2026-07-12T16:00:00Z; spot $64,273, DVOL 36%; mua NO @0.330; RONG +0.064 sau phi",0.0641,,,0.675,0.5904,19681.14763299999,26009.0112,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T18:13:57Z,crypto_btc,bitcoin-above-66k-on-july-12-2026,"BTC > $66,000 luc 2026-07-12T16:00:00Z; spot $64,273, DVOL 36%; mua YES @0.023; RONG +0.044 sau phi",0.0438,,,0.022,0.0684,36564.825999,28453.45516,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T18:13:57Z,negrisk_gan_dat,maduro-prison-time-527,5 o | mua 1.004 + phi 0.000 -> RONG -0.004 (thieu 0.014),-0.004,1.004,0.932,,,24846.02,136239.35813,CHUA DANG VAO - chi theo doi
2026-07-11T21:10:45Z,negrisk_sell_all,2026-mlb-all-star-futures-game-mvp-20260709221135448,"61 o, tong bid 1.125 > 1 (chua tru phi)",0.125,22.693,1.125,,,6682.9057379999995,5249.81538,can split co phan (nang cao) - chi tham khao
2026-07-11T21:10:45Z,crypto_eth,ethereum-above-1800-on-july-12-2026,"ETH > $1,800 luc 2026-07-12T16:00:00Z; spot $1,827, DVOL 50%; mua NO @0.160; RONG +0.091 sau phi",0.0915,,,0.845,0.7391,4566.739261999999,16903.8126,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T21:10:45Z,crypto_btc,bitcoin-above-64k-on-july-12-2026,"BTC > $64,000 luc 2026-07-12T16:00:00Z; spot $64,366, DVOL 36%; mua NO @0.270; RONG +0.086 sau phi",0.0856,,,0.735,0.6306,21087.159120999993,27479.6504,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-11T21:10:45Z,negrisk_gan_dat,maduro-prison-time-527,5 o | mua 0.991 + phi 0.000 -> RONG +0.009 (thieu 0.001),0.009,0.991,0.932,,,23213.02,136885.45204,CHUA DANG VAO - chi theo doi
2026-07-12T07:16:33Z,crypto_btc,bitcoin-above-62k-on-july-17-2026,"BTC > $62,000 luc 2026-07-17T16:00:00Z; spot $63,767, DVOL 36%; mua NO @0.190; RONG +0.068 sau phi",0.0678,,,0.815,0.7315,1682.7615419999997,9959.2984,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-12T07:16:33Z,negrisk_buy_all,openai-ipo-closing-market-cap,7 o | tong mua 0.972 + phi 0.014 = 0.986 | nhan 1.000 | RONG +0.014,0.0139,0.972,0.88,,,3264.501642,94562.4459,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-12T07:16:33Z,negrisk_gan_dat,reserve-bank-of-australia-decision-in-august,5 o | mua 0.986 + phi 0.006 -> RONG +0.008 (thieu 0.002),0.008,0.986,0.932,,,7023.733245,60935.9898,CHUA DANG VAO - chi theo doi
2026-07-12T11:42:35Z,crypto_btc,bitcoin-above-64k-on-july-12-2026,"BTC > $64,000 luc 2026-07-12T16:00:00Z; spot $63,955, DVOL 36%; mua NO @0.460; RONG +0.059 sau phi",0.0593,,,0.545,0.4634,61029.80321200002,20586.9734,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-12T11:42:35Z,negrisk_buy_all,peoples-bank-of-china-rate-change-by-september-30-20260630000252021,3 o | tong mua 0.943 + phi 0.010 = 0.953 | nhan 1.000 | RONG +0.047,0.0472,0.943,0.912,,,7986.247351000001,40268.01321,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-12T11:42:35Z,negrisk_gan_dat,openai-ipo-closing-market-cap,7 o | mua 0.982 + phi 0.015 -> RONG +0.003 (thieu 0.007),0.0035,0.982,0.874,,,3436.881642,91200.0433,CHUA DANG VAO - chi theo doi
2026-07-12T15:42:43Z,crypto_btc,bitcoin-above-64k-on-july-12-2026,"BTC > $64,000 luc 2026-07-12T16:00:00Z; spot $64,099, DVOL 36%; mua NO @0.060; RONG +0.164 sau phi",0.1643,,,0.951,0.7718,101135.637633,9737.08583,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-12T20:09:09Z,negrisk_buy_all,clacton-by-election-count-binface-vote-20260708142507718,5 o | tong mua 0.937 + phi 0.029 = 0.966 | nhan 1.000 | RONG +0.034,0.0344,0.937,0.84,,,15669.278854,152901.28279,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-12T20:09:09Z,negrisk_gan_dat,bank-of-japan-decision-in-september-20260616002734979,5 o | mua 0.996 + phi 0.010 -> RONG -0.006 (thieu 0.016),-0.0059,0.996,0.948,,,3516.495383,48436.78375,CHUA DANG VAO - chi theo doi
2026-07-12T23:36:22Z,negrisk_buy_all,emmys-2026-outstanding-guest-actor-in-a-comedy-series,6 o | tong mua 0.933 + phi 0.032 = 0.965 | nhan 1.000 | RONG +0.035,0.0349,0.933,0.511,,,3748.724547,15456.79003,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-12T23:36:22Z,negrisk_buy_all,emmys-2026-outstanding-variety-series,5 o | tong mua 0.931 + phi 0.036 = 0.967 | nhan 1.000 | RONG +0.033,0.033,0.931,0.788,,,21341.950635,30102.53361,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-12T23:36:22Z,negrisk_buy_all,how-many-seats-will-united-russia-win-in-the-next-russian-legislative-election,7 o | tong mua 0.989 + phi 0.000 = 0.989 | nhan 1.000 | RONG +0.011,0.011,0.989,0.882,,,6250.523008,234700.61602,MIEN PHI (geopolitics); kiem tra do sau so lenh + gia con hieu luc
2026-07-12T23:36:22Z,negrisk_gan_dat,of-views-of-next-mrbeast-video-on-day-1-20260706142915081,8 o | mua 0.967 + phi 0.031 -> RONG +0.002 (thieu 0.008),0.002,0.967,0.79,,,6849.266512,15599.17201,CHUA DANG VAO - chi theo doi
2026-07-12T23:36:22Z,negrisk_gan_dat,clacton-by-election-count-binface-vote-20260708142507718,5 o | mua 0.976 + phi 0.030 -> RONG -0.006 (thieu 0.016),-0.0055,0.976,0.864,,,15659.145161,162083.25943,CHUA DANG VAO - chi theo doi
2026-07-13T11:45:00Z,negrisk_buy_all,clacton-by-election-count-binface-vote-20260708142507718,5 o | tong mua 0.907 + phi 0.028 = 0.935 | nhan 1.000 | RONG +0.065,0.0648,0.907,0.844,,,19214.699881,211695.32816,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-13T11:45:00Z,crypto_btc,bitcoin-above-62k-on-july-17-2026,"BTC > $62,000 luc 2026-07-17T16:00:00Z; spot $62,904, DVOL 38%; mua NO @0.310; RONG +0.042 sau phi",0.0416,,,0.695,0.6334,2485.3249220000002,15028.6475,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-13T11:45:00Z,negrisk_gan_dat,how-many-jobs-added-in-july-20260702221813246,6 o | mua 0.957 + phi 0.038 -> RONG +0.005 (thieu 0.005),0.005,0.957,0.793,,,7047.2491310000005,31539.48156,CHUA DANG VAO - chi theo doi
2026-07-13T11:45:00Z,negrisk_gan_dat,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,7 o | mua 0.997 + phi 0.000 -> RONG +0.003 (thieu 0.007),0.003,0.997,0.812,,,10352.794267,222660.94665,CHUA DANG VAO - chi theo doi
2026-07-13T11:45:00Z,negrisk_gan_dat,how-many-seats-will-united-russia-win-in-the-next-russian-legislative-election,7 o | mua 1.001 + phi 0.000 -> RONG -0.001 (thieu 0.011),-0.001,1.001,0.861,,,5970.01,177379.92075,CHUA DANG VAO - chi theo doi
2026-07-13T18:22:45Z,negrisk_buy_all,clacton-by-election-count-binface-vote-20260708142507718,5 o | tong mua 0.906 + phi 0.028 = 0.934 | nhan 1.000 | RONG +0.066,0.0656,0.906,0.843,,,10242.390381000001,110644.58077,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-13T18:22:45Z,negrisk_buy_all,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,7 o | tong mua 0.959 + phi 0.000 = 0.959 | nhan 1.000 | RONG +0.041,0.041,0.959,0.752,,,8649.734902,104060.77054,MIEN PHI (geopolitics); kiem tra do sau so lenh + gia con hieu luc
2026-07-13T18:22:45Z,negrisk_gan_dat,uel-ftc-vns-2026-07-16,3 o | mua 0.970 + phi 0.024 -> RONG +0.006 (thieu 0.004),0.0062,0.97,0.92,,,14702.128133999999,66945.834,CHUA DANG VAO - chi theo doi
2026-07-13T18:22:45Z,negrisk_gan_dat,bank-of-brazil-decision-in-august,5 o | mua 0.982 + phi 0.015 -> RONG +0.003 (thieu 0.007),0.0034,0.982,0.924,,,4397.139458000001,57481.31842,CHUA DANG VAO - chi theo doi
2026-07-13T18:22:45Z,negrisk_gan_dat,bank-of-japan-decision-in-july-659,5 o | mua 1.007 + phi 0.002 -> RONG -0.009 (thieu 0.019),-0.0089,1.007,0.991,,,4836.975429,106261.07751,CHUA DANG VAO - chi theo doi
2026-07-13T21:35:57Z,negrisk_buy_all,clacton-by-election-count-binface-vote-20260708142507718,5 o | tong mua 0.950 + phi 0.030 = 0.980 | nhan 1.000 | RONG +0.020,0.0204,0.95,0.897,,,10830.874002999999,179804.97787,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-13T21:35:57Z,negrisk_gan_dat,bank-of-japan-decision-in-july-659,5 o | mua 1.007 + phi 0.002 -> RONG -0.009 (thieu 0.019),-0.0089,1.007,0.991,,,4800.8654289999995,110375.41257,CHUA DANG VAO - chi theo doi
2026-07-14T06:32:43Z,negrisk_gan_dat,clacton-by-election-count-binface-vote-20260708142507718,5 o | mua 0.960 + phi 0.030 -> RONG +0.010 (thieu 0.000),0.01,0.96,0.873,,,9733.883298,186387.95421,CHUA DANG VAO - chi theo doi
2026-07-14T06:32:43Z,negrisk_gan_dat,uel-ftc-vns-2026-07-16,3 o | mua 0.980 + phi 0.024 -> RONG -0.004 (thieu 0.014),-0.0041,0.98,0.95,,,16785.531218,64813.5011,CHUA DANG VAO - chi theo doi
2026-07-14T06:32:43Z,negrisk_gan_dat,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,7 o | mua 1.008 + phi 0.000 -> RONG -0.008 (thieu 0.018),-0.008,1.008,0.811,,,7449.954046,205049.3886,CHUA DANG VAO - chi theo doi
2026-07-14T06:32:43Z,negrisk_gan_dat,bank-of-england-decision-in-july,5 o | mua 1.006 + phi 0.003 -> RONG -0.009 (thieu 0.019),-0.0091,1.006,0.987,,,16295.161317000002,89305.89629,CHUA DANG VAO - chi theo doi
2026-07-14T12:02:39Z,crypto_btc,bitcoin-above-62k-on-july-14-2026,"BTC > $62,000 luc 2026-07-14T16:00:00Z; spot $62,776, DVOL 37%; mua YES @0.880; RONG +0.055 sau phi",0.0546,,,0.875,0.942,91026.08501099996,23607.1573,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-14T12:02:39Z,crypto_btc,bitcoin-above-64k-on-july-14-2026,"BTC > $64,000 luc 2026-07-14T16:00:00Z; spot $62,776, DVOL 37%; mua NO @0.939; RONG +0.050 sau phi",0.0499,,,0.0655,0.0071,152955.01900399989,23191.1205,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-14T12:02:39Z,crypto_eth,ethereum-above-1800-on-july-14-2026,"ETH > $1,800 luc 2026-07-14T16:00:00Z; spot $1,795, DVOL 51%; mua NO @0.530; RONG +0.047 sau phi",0.0466,,,0.475,0.4059,12913.090288,16988.7784,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-14T12:02:39Z,negrisk_buy_all,fed-decisions-jun-sep,5 o | tong mua 0.964 + phi 0.025 = 0.989 | nhan 1.000 | RONG +0.011,0.0113,0.964,0.925,,,25795.761749,95158.66875,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-14T16:48:21Z,crypto_btc,bitcoin-above-64k-on-july-15-2026,"BTC > $64,000 luc 2026-07-15T16:00:00Z; spot $64,713, DVOL 37%; mua NO @0.220; RONG +0.050 sau phi",0.0496,,,0.785,0.7183,80102.256474,24649.7551,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-14T16:48:21Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.964 + phi 0.027 -> RONG +0.009 (thieu 0.001),0.0086,0.964,0.929,,,9528.104333,229634.82874,CHUA DANG VAO - chi theo doi
2026-07-14T20:45:58Z,negrisk_gan_dat,bank-of-brazil-decision-in-august,5 o | mua 0.992 + phi 0.016 -> RONG -0.008 (thieu 0.018),-0.0077,0.992,0.893,,,3435.088013,63412.9089,CHUA DANG VAO - chi theo doi
2026-07-15T07:31:38Z,crypto_btc,bitcoin-above-64k-on-july-15-2026,"BTC > $64,000 luc 2026-07-15T16:00:00Z; spot $64,489, DVOL 36%; mua NO @0.190; RONG +0.052 sau phi",0.0521,,,0.815,0.7471,140661.08990699996,20430.4567,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-15T07:31:38Z,crypto_btc,bitcoin-above-66k-on-july-15-2026,"BTC > $66,000 luc 2026-07-15T16:00:00Z; spot $64,489, DVOL 36%; mua NO @0.930; RONG +0.045 sau phi",0.0452,,,0.0705,0.0203,95017.95534699998,23851.02705,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-15T07:31:38Z,negrisk_gan_dat,bank-of-brazil-decision-in-september-20260616232552895,5 o | mua 0.981 + phi 0.028 -> RONG -0.009 (thieu 0.019),-0.0092,0.981,0.719,,,8241.291284,20860.95606,CHUA DANG VAO - chi theo doi
2026-07-15T07:31:38Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 1.002 + phi 0.007 -> RONG -0.009 (thieu 0.019),-0.0095,1.002,0.988,,,133471.18971100004,186645.2368,CHUA DANG VAO - chi theo doi
2026-07-15T12:58:23Z,crypto_eth,ethereum-above-1900-on-july-15-2026,"ETH > $1,900 luc 2026-07-15T16:00:00Z; spot $1,925, DVOL 49%; mua YES @0.740; RONG +0.175 sau phi",0.1752,,,0.735,0.9287,28675.00427400001,16084.188,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-15T12:58:23Z,crypto_btc,bitcoin-above-66k-on-july-15-2026,"BTC > $66,000 luc 2026-07-15T16:00:00Z; spot $65,101, DVOL 36%; mua NO @0.922; RONG +0.053 sau phi",0.0526,,,0.08,0.0204,146733.03865799995,27208.30178,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-15T17:51:51Z,crypto_btc,bitcoin-above-64k-on-july-16-2026,"BTC > $64,000 luc 2026-07-16T16:00:00Z; spot $64,975, DVOL 36%; mua NO @0.150; RONG +0.047 sau phi",0.0468,,,0.855,0.7942,23603.613488000003,15660.7717,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-15T17:51:51Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 1.002 + phi 0.004 -> RONG -0.006 (thieu 0.016),-0.0061,1.002,0.985,,,32133.218251,96199.21703,CHUA DANG VAO - chi theo doi
2026-07-15T17:51:51Z,negrisk_gan_dat,fed-decision-in-july-181,5 o | mua 1.005 + phi 0.005 -> RONG -0.010 (thieu 0.020),-0.0097,1.005,1.0,,,4221539.805699,4968759.48299,CHUA DANG VAO - chi theo doi
2026-07-15T21:41:27Z,negrisk_gan_dat,uel-ves-qar-2026-07-16,3 o | mua 0.994 + phi 0.011 -> RONG -0.005 (thieu 0.015),-0.0046,0.994,0.972,,,5029.994301,42334.65799,CHUA DANG VAO - chi theo doi
2026-07-16T07:30:45Z,negrisk_buy_all,gdp-growth-in-2026,6 o | tong mua 0.890 + phi 0.034 = 0.924 | nhan 1.000 | RONG +0.076,0.076,0.89,0.774,,,4397.005478,23948.27571,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-16T07:30:45Z,crypto_btc,bitcoin-above-64k-on-july-16-2026,"BTC > $64,000 luc 2026-07-16T16:00:00Z; spot $64,453, DVOL 36%; mua NO @0.190; RONG +0.067 sau phi",0.0669,,,0.815,0.7324,52665.67534600001,19776.2663,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-16T07:30:45Z,crypto_btc,bitcoin-above-62k-on-july-20-2026,"BTC > $62,000 luc 2026-07-20T16:00:00Z; spot $64,453, DVOL 36%; mua NO @0.110; RONG +0.051 sau phi",0.0513,,,0.895,0.8318,5304.484,18510.9571,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-16T07:30:45Z,crypto_btc,bitcoin-above-62k-on-july-21-2026,"BTC > $62,000 luc 2026-07-21T16:00:00Z; spot $64,453, DVOL 36%; mua NO @0.140; RONG +0.046 sau phi",0.0457,,,0.865,0.8059,1454.776706,13294.288,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-16T07:30:45Z,crypto_eth,ethereum-above-1900-on-july-16-2026,"ETH > $1,900 luc 2026-07-16T16:00:00Z; spot $1,916, DVOL 49%; mua NO @0.238; RONG +0.044 sau phi",0.0444,,,0.7745,0.7049,14587.203994999996,17725.69143,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-16T07:30:45Z,crypto_btc,bitcoin-above-64k-on-july-17-2026,"BTC > $64,000 luc 2026-07-17T16:00:00Z; spot $64,453, DVOL 36%; mua NO @0.320; RONG +0.044 sau phi",0.0435,,,0.685,0.6212,16959.551295,23487.4306,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-16T07:30:45Z,negrisk_buy_all,what-will-the-fed-rate-be-at-the-end-of-2026,15 o | tong mua 0.945 + phi 0.038 = 0.983 | nhan 1.000 | RONG +0.017,0.0173,0.945,0.91,,,5098.807924,303614.42662,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-07-16T07:30:45Z,negrisk_gan_dat,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,5 o | mua 0.991 + phi 0.000 -> RONG +0.009 (thieu 0.001),0.009,0.991,0.955,,,16852.440377,95559.29493,CHUA DANG VAO - chi theo doi
2026-07-16T13:07:32Z,crypto_eth,ethereum-above-1900-on-july-16-2026,"ETH > $1,900 luc 2026-07-16T16:00:00Z; spot $1,872, DVOL 49%; mua NO @0.890; RONG +0.058 sau phi",0.0582,,,0.1165,0.045,22898.643997,15889.35608,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-16T13:07:32Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 0.996 + phi 0.004 -> RONG +0.000 (thieu 0.010),0.0002,0.996,0.981,,,16041.819652000002,106885.6608,CHUA DANG VAO - chi theo doi
2026-07-16T13:07:32Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.980 + phi 0.024 -> RONG -0.004 (thieu 0.014),-0.0043,0.98,0.946,,,16907.751351,251362.0619,CHUA DANG VAO - chi theo doi
2026-07-16T17:49:04Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.979 + phi 0.024 -> RONG -0.003 (thieu 0.013),-0.0033,0.979,0.947,,,15918.344783999999,238475.90407,CHUA DANG VAO - chi theo doi
2026-07-16T17:49:04Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 1.000 + phi 0.004 -> RONG -0.004 (thieu 0.014),-0.004,1.0,0.992,,,14613.655611,96246.45176,CHUA DANG VAO - chi theo doi
2026-07-16T22:13:32Z,negrisk_gan_dat,fed-decision-in-october-20260617190323537,5 o | mua 0.979 + phi 0.024 -> RONG -0.003 (thieu 0.013),-0.0028,0.979,0.947,,,16031.535467,254660.09929,CHUA DANG VAO - chi theo doi
2026-07-16T22:13:32Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 1.000 + phi 0.004 -> RONG -0.004 (thieu 0.014),-0.004,1.0,0.992,,,14449.635611,94540.94014,CHUA DANG VAO - chi theo doi
2026-07-16T22:13:32Z,negrisk_gan_dat,avgpt-of-ships-transiting-strait-of-hormuz-end-of-july-20260626153158273,5 o | mua 1.007 + phi 0.000 -> RONG -0.007 (thieu 0.017),-0.007,1.007,0.927,,,18516.911388,141465.4472,CHUA DANG VAO - chi theo doi
2026-07-17T06:41:04Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 1.005 + phi 0.004 -> RONG -0.009 (thieu 0.019),-0.0089,1.005,0.999,,,5246.327719,150826.49676,CHUA DANG VAO - chi theo doi
2026-07-17T06:41:04Z,negrisk_gan_dat,fed-decision-in-july-181,5 o | mua 1.005 + phi 0.004 -> RONG -0.009 (thieu 0.019),-0.0094,1.005,1.0,,,2478034.2947209994,5027534.14884,CHUA DANG VAO - chi theo doi
2026-07-17T11:58:16Z,crypto_btc,bitcoin-above-66k-on-july-21-2026,"BTC > $66,000 luc 2026-07-21T16:00:00Z; spot $63,277, DVOL 36%; mua YES @0.080; RONG +0.049 sau phi",0.0486,,,0.075,0.1337,2041.069318,16613.1447,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-17T11:58:16Z,negrisk_gan_dat,anthropic-ipo-closing-market-cap-979,7 o | mua 0.973 + phi 0.029 -> RONG -0.002 (thieu 0.012),-0.002,0.973,0.785,,,4920.626228,76849.56129,CHUA DANG VAO - chi theo doi
2026-07-17T11:58:16Z,negrisk_gan_dat,fed-decision-in-july-181,5 o | mua 1.003 + phi 0.004 -> RONG -0.007 (thieu 0.017),-0.0073,1.003,0.998,,,1929252.0513589992,4911149.72082,CHUA DANG VAO - chi theo doi
2026-07-17T11:58:16Z,negrisk_gan_dat,fed-decisions-apr-jul,3 o | mua 1.005 + phi 0.004 -> RONG -0.009 (thieu 0.019),-0.0089,1.005,0.999,,,5206.8677800000005,150350.15035,CHUA DANG VAO - chi theo doi
2026-07-17T16:42:38Z,crypto_btc,bitcoin-above-66k-on-july-21-2026,"BTC > $66,000 luc 2026-07-21T16:00:00Z; spot $63,432, DVOL 36%; mua YES @0.080; RONG +0.056 sau phi",0.0561,,,0.075,0.1412,3402.762963,16910.7252,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-17T16:42:38Z,crypto_btc,bitcoin-above-62k-on-july-20-2026,"BTC > $62,000 luc 2026-07-20T16:00:00Z; spot $63,432, DVOL 36%; mua NO @0.180; RONG +0.056 sau phi",0.056,,,0.825,0.7536,15686.782315999999,20827.3188,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-17T16:42:38Z,crypto_btc,bitcoin-above-66k-on-july-20-2026,"BTC > $66,000 luc 2026-07-20T16:00:00Z; spot $63,432, DVOL 36%; mua YES @0.057; RONG +0.047 sau phi",0.0473,,,0.055,0.108,8674.059707,18727.35309,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-07-17T16:42:38Z,crypto_btc,bitcoin-above-62k-on-july-21-2026,"BTC > $62,000 luc 2026-07-21T16:00:00Z; spot $63,432, DVOL 36%; mua NO @0.220; RONG +0.046 sau phi",0.046,,,0.785,0.7219,7584.499826999999,18015.8488,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
